id,ts,temperatura,humedadRelativa,iluminancia
dosel-sombra-01,2026-09-23T17:27:12.238Z,28.13,68.7,7566.4
dosel-sombra-01,2026-09-23T17:26:27.25Z,28.44,68.3,8050.5
dosel-sombra-01,2026-09-23T17:25:42.253Z,28.58,69.4,7841.4
dosel-sombra-01,2026-09-23T17:24:57.247Z,28.32,67.7,8644.6
dosel-sombra-01,2026-09-23T17:24:12.236Z,27.98,69.1,7484
dosel-sombra-01,2026-09-23T17:23:27.244Z,28.03,70.5,6648.2
dosel-sombra-01,2026-09-23T17:22:42.244Z,28.55,69.6,7592.2
dosel-sombra-01,2026-09-23T17:21:57.236Z,28.06,68.5,8546.1
dosel-sombra-01,2026-09-23T17:21:12.241Z,28.34,69.9,8389.4
dosel-sombra-01,2026-09-23T17:20:27.248Z,27.98,70.5,7771.3
dosel-sombra-01,2026-09-23T17:19:42.252Z,28.48,68.2,6347.1
dosel-sombra-01,2026-09-23T17:18:57.258Z,28.51,69.5,7268.5
dosel-sombra-01,2026-09-23T17:18:12.247Z,28.48,69,7531.8
dosel-sombra-01,2026-09-23T17:17:27.233Z,28.18,69.9,6802.3
dosel-sombra-01,2026-09-23T17:16:42.241Z,27.98,70.3,7549.5
dosel-sombra-01,2026-09-23T17:15:57.231Z,28.52,69.9,8326.2
dosel-sombra-01,2026-09-23T17:15:12.232Z,28.35,68.8,8632.8
dosel-sombra-01,2026-09-23T17:14:27.255Z,28.27,68,6455
dosel-sombra-01,2026-09-23T17:13:42.249Z,27.92,70.8,8386.8
dosel-sombra-01,2026-09-23T17:12:57.229Z,28.19,69.3,8075.4
dosel-sombra-01,2026-09-23T17:12:12.236Z,28.34,68.6,8110.4
dosel-sombra-01,2026-09-23T17:11:27.259Z,28.11,70.2,7917.9
dosel-sombra-01,2026-09-23T17:10:42.249Z,28.33,70.4,8774.5
dosel-sombra-01,2026-09-23T17:09:57.24Z,27.97,67.9,7962.9
dosel-sombra-01,2026-09-23T17:09:12.247Z,28.48,69.6,7226.4
dosel-sombra-01,2026-09-23T17:08:27.242Z,28.12,70,8556.1
dosel-sombra-01,2026-09-23T17:07:42.247Z,27.76,68.3,8097.4
dosel-sombra-01,2026-09-23T17:06:57.236Z,27.91,68.3,7597.2
dosel-sombra-01,2026-09-23T17:06:12.241Z,27.95,69.2,7165.6
dosel-sombra-01,2026-09-23T17:05:27.233Z,28.23,69,7467.2
dosel-sombra-01,2026-09-23T17:04:42.238Z,27.77,68.2,7765.4
dosel-sombra-01,2026-09-23T17:03:57.229Z,27.7,69.7,7900.6
dosel-sombra-01,2026-09-23T17:03:12.237Z,27.86,68.1,8835.7
dosel-sombra-01,2026-09-23T17:02:27.24Z,28.14,70.3,7792.1
dosel-sombra-01,2026-09-23T17:01:42.247Z,28.15,69.4,7180.5
dosel-sombra-01,2026-09-23T17:00:57.231Z,27.88,70,7352.7
dosel-sombra-01,2026-09-23T17:00:12.225Z,27.86,68.6,8690
dosel-sombra-01,2026-09-23T16:59:27.227Z,28.26,70.3,7495.2
dosel-sombra-01,2026-09-23T16:58:42.234Z,28.05,69.3,6376
dosel-sombra-01,2026-09-23T16:57:57.24Z,27.93,68.8,7289.8
dosel-sombra-01,2026-09-23T16:57:12.231Z,27.72,70.9,8484.8
dosel-sombra-01,2026-09-23T16:56:27.224Z,27.65,69.9,7997.2
dosel-sombra-01,2026-09-23T16:55:42.228Z,28.24,70.2,8316.3
dosel-sombra-01,2026-09-23T16:54:57.221Z,27.99,70.1,8673
dosel-sombra-01,2026-09-23T16:54:12.228Z,27.97,71.2,8092.3
dosel-sombra-01,2026-09-23T16:53:27.234Z,27.8,68.7,7644.3
dosel-sombra-01,2026-09-23T16:52:42.225Z,27.69,69.9,7163.9
dosel-sombra-01,2026-09-23T16:51:57.234Z,27.82,71.2,8988.8
dosel-sombra-01,2026-09-23T16:51:12.226Z,27.77,70.8,7452.8
dosel-sombra-01,2026-09-23T16:50:27.227Z,27.71,71.3,7165.6
dosel-sombra-01,2026-09-23T16:49:42.217Z,27.86,69.7,7220.1
dosel-sombra-01,2026-09-23T16:48:57.225Z,28.21,70.3,6294.6
dosel-sombra-01,2026-09-23T16:48:12.226Z,28.16,69.8,7302.5
dosel-sombra-01,2026-09-23T16:47:27.228Z,28.07,71.4,8984.7
dosel-sombra-01,2026-09-23T16:46:42.216Z,28.09,70.8,6781.9
dosel-sombra-01,2026-09-23T16:45:57.224Z,28.11,69.8,8826.6
dosel-sombra-01,2026-09-23T16:45:12.231Z,27.52,69.3,7126.9
dosel-sombra-01,2026-09-23T16:44:27.22Z,27.54,71.3,6892.8
dosel-sombra-01,2026-09-23T16:43:42.214Z,27.68,70.2,6869.6
dosel-sombra-01,2026-09-23T16:42:57.217Z,27.66,70.3,6654.4
dosel-sombra-01,2026-09-23T16:42:12.223Z,28.07,69,7225.4
dosel-sombra-01,2026-09-23T16:41:27.227Z,27.94,70.4,8303.6
dosel-sombra-01,2026-09-23T16:40:42.204Z,27.75,68.9,7572.4
dosel-sombra-01,2026-09-23T16:39:57.224Z,27.48,71.4,8267.8
dosel-sombra-01,2026-09-23T16:39:12.212Z,27.6,69,7890
dosel-sombra-01,2026-09-23T16:38:27.207Z,27.61,69.2,7093.1
dosel-sombra-01,2026-09-23T16:37:42.213Z,28.15,71.2,7142.1
dosel-sombra-01,2026-09-23T16:36:57.22Z,27.86,71.1,8139.6
dosel-sombra-01,2026-09-23T16:36:12.227Z,27.76,69.4,6275.1
dosel-sombra-01,2026-09-23T16:35:27.218Z,27.73,69,7746.3
dosel-sombra-01,2026-09-23T16:34:42.209Z,28.18,69,8286.4
dosel-sombra-01,2026-09-23T16:33:57.215Z,27.92,70.3,6332.6
dosel-sombra-01,2026-09-23T16:33:12.225Z,27.57,70.5,8882
dosel-sombra-01,2026-09-23T16:32:27.209Z,27.64,71.3,7446.6
dosel-sombra-01,2026-09-23T16:31:42.202Z,28.1,70.8,7069
dosel-sombra-01,2026-09-23T16:30:57.224Z,27.67,71.8,8598.6
dosel-sombra-01,2026-09-23T16:30:12.202Z,27.75,71.6,8070.2
dosel-sombra-01,2026-09-23T16:29:27.212Z,27.71,71.6,8279.1
dosel-sombra-01,2026-09-23T16:28:42.201Z,27.45,71.5,8773.1
dosel-sombra-01,2026-09-23T16:27:57.216Z,27.63,70,6280.3
dosel-sombra-01,2026-09-23T16:27:12.209Z,27.87,69.1,7770.6
dosel-sombra-01,2026-09-23T16:26:27.199Z,28.1,71.3,6340
dosel-sombra-01,2026-09-23T16:25:42.252Z,27.54,70.2,7669.2
dosel-sombra-01,2026-09-23T16:25:18.56Z,27.73,71.9,6438.9
dosel-sombra-01,2026-09-23T16:22:53.844Z,27.76,70.9,6425.3
dosel-sombra-01,2026-09-24T13:48:17.683Z,26.07,76.7,5713.5
dosel-sombra-01,2026-09-24T14:04:02.702Z,26.12,77.6,5162.7
dosel-sombra-01,2026-09-24T14:19:03.13Z,25.93,76.4,6222
dosel-sombra-01,2026-09-24T14:40:48.134Z,26.83,76.2,6132.6
dosel-sombra-01,2026-09-24T14:41:33.148Z,26.83,75.1,5697.8
dosel-sombra-01,2026-09-24T14:42:18.133Z,26.21,74.5,6161.8
dosel-sombra-01,2026-09-24T14:43:03.143Z,26.33,74.7,5386
dosel-sombra-01,2026-09-24T15:04:03.606Z,26.72,72.6,7247.5
dosel-sombra-01,2026-09-24T15:14:33.616Z,27.11,72.5,7544.2
dosel-sombra-01,2026-09-24T15:15:18.61Z,27.1,74.6,7770.1
dosel-sombra-01,2026-09-24T15:16:03.608Z,26.59,72.5,6356.4
dosel-sombra-01,2026-09-24T15:16:48.617Z,26.97,72.1,7474.4
dosel-sombra-01,2026-09-24T15:34:03.623Z,26.84,71.2,5866.8
dosel-sombra-01,2026-09-24T15:40:03.617Z,27.38,71,6110.5
dosel-sombra-01,2026-09-24T15:40:48.632Z,27.37,70.9,7348.5
dosel-sombra-01,2026-09-24T15:41:33.628Z,27.54,73,7565.3
dosel-sombra-01,2026-09-24T15:42:18.62Z,27.49,70.9,6962.6
dosel-sombra-01,2026-09-24T16:07:04.058Z,27.63,72.4,6661.2
dosel-sombra-01,2026-09-24T16:07:49.069Z,27.55,70,6353.9
dosel-sombra-01,2026-09-24T16:08:34.075Z,27.67,72.6,6270.9
dosel-sombra-01,2026-09-24T16:25:04.077Z,27.84,71.7,7318
dosel-sombra-01,2026-09-24T16:25:49.086Z,27.35,72,7529.3
dosel-sombra-01,2026-09-24T16:26:34.079Z,27.41,71.9,8635.3
dosel-sombra-01,2026-09-24T16:27:19.083Z,27.65,69.1,6502.1
dosel-sombra-01,2026-09-24T18:25:20.005Z,28.29,67.3,7231.3
dosel-sombra-01,2026-09-24T18:26:05.001Z,28.23,68.4,7788.8
dosel-sombra-01,2026-09-24T18:26:50.012Z,28.81,67.7,6456.3
dosel-sombra-01,2026-09-24T18:27:34.992Z,28.24,68.8,6737
dosel-sombra-01,2026-09-24T19:15:35.48Z,28.49,69.3,6920.7
dosel-sombra-01,2026-09-24T19:16:20.509Z,28.86,67.4,5957.7
dosel-sombra-01,2026-09-24T19:17:05.484Z,28.46,68,7251.4
dosel-sombra-01,2026-09-24T19:17:50.478Z,28.6,68.5,7420.4
dosel-sombra-01,2026-09-24T19:18:35.483Z,28.21,68.3,6104.5
dosel-sombra-01,2026-09-24T19:51:35.508Z,28.25,69.4,6084.6
dosel-sombra-01,2026-09-24T19:52:21.016Z,28.47,68.2,5242.2
dosel-sombra-01,2026-09-24T19:53:05.933Z,28.33,67.9,5151.3
dosel-sombra-01,2026-09-24T19:53:50.931Z,28.09,68.9,4857.6
dosel-sombra-01,2026-09-24T20:36:35.975Z,28.15,70.4,5284.9
dosel-sombra-01,2026-09-24T20:37:20.967Z,28.31,69,4044.9
dosel-sombra-01,2026-09-24T20:38:05.975Z,28.18,68.3,4021.4
dosel-sombra-01,2026-09-24T20:49:21.391Z,27.83,68.8,3885.3
dosel-sombra-01,2026-09-24T20:50:06.407Z,27.73,68.7,3555
dosel-sombra-01,2026-09-24T20:50:51.402Z,27.96,70.7,4664.8
dosel-sombra-01,2026-09-24T21:41:06.847Z,27.44,71.9,2992
dosel-sombra-01,2026-09-24T21:41:51.841Z,27.39,72,3031.8
dosel-sombra-01,2026-09-24T22:02:06.88Z,27.42,71.1,2003.6
dosel-sombra-01,2026-09-24T22:02:51.86Z,27.65,72.8,2194.9
dosel-sombra-01,2026-09-24T22:03:36.881Z,27.73,72.2,2104.9
dosel-sombra-01,2026-09-24T23:54:52.792Z,25.7,76.6,0
dosel-sombra-01,2026-09-24T23:55:37.799Z,25.62,75.9,0
dosel-sombra-01,2026-09-24T23:56:22.81Z,25.78,76.3,0
dosel-sombra-01,2026-09-25T00:12:07.817Z,25.83,78.2,0
dosel-sombra-01,2026-09-25T00:12:52.823Z,25.34,78.2,0
dosel-sombra-01,2026-09-25T00:13:37.81Z,25.6,78.5,0
dosel-sombra-01,2026-09-25T00:18:07.821Z,25.9,77,0
dosel-sombra-01,2026-09-25T00:18:52.829Z,25.46,76.6,0
dosel-sombra-01,2026-09-25T01:15:08.286Z,24.89,82,0
dosel-sombra-01,2026-09-25T01:15:53.277Z,24.63,81.6,0
dosel-sombra-01,2026-09-25T01:16:38.287Z,24.74,82.3,0
dosel-sombra-01,2026-09-25T01:33:53.716Z,24.34,81.3,0
dosel-sombra-01,2026-09-25T01:34:38.709Z,24.13,81.7,0
dosel-sombra-01,2026-09-25T01:35:23.719Z,24.82,80.8,0
dosel-sombra-01,2026-09-25T01:44:23.722Z,24.07,81.9,0
dosel-sombra-01,2026-09-25T01:48:08.73Z,24.18,82.7,0
dosel-sombra-01,2026-09-25T01:49:38.729Z,24.33,82.1,0
dosel-sombra-01,2026-09-25T01:50:23.723Z,24.29,83.4,0
dosel-sombra-01,2026-09-25T02:03:08.73Z,23.9,82.6,0
dosel-sombra-01,2026-09-25T02:03:53.733Z,24.35,82.1,0
dosel-sombra-01,2026-09-25T02:48:54.196Z,23.65,86.6,0
dosel-sombra-01,2026-09-25T02:57:09.188Z,23.46,87.2,0
dosel-sombra-01,2026-09-25T02:57:54.195Z,23.26,86.2,0
dosel-sombra-01,2026-09-25T02:58:39.214Z,23.54,85.1,0
dosel-sombra-01,2026-09-25T02:59:24.205Z,23.51,86.7,0
dosel-sombra-01,2026-09-25T03:00:09.2Z,23.46,87.4,0
dosel-sombra-01,2026-09-25T03:00:54.206Z,23.3,87.2,0
dosel-sombra-01,2026-09-25T03:01:39.2Z,23.37,84.8,0
dosel-sombra-01,2026-09-25T03:02:24.207Z,22.9,87.2,0
dosel-sombra-01,2026-09-24T14:37:48.133Z,26.32,76.2,6005.1
dosel-sombra-01,2026-09-24T14:38:33.138Z,26.74,75.1,5400.4
dosel-sombra-01,2026-09-24T15:04:48.602Z,26.62,73,6415.8
dosel-sombra-01,2026-09-24T15:05:33.601Z,26.65,73.5,6736.2
dosel-sombra-01,2026-09-24T15:06:18.594Z,26.91,73.7,5937.1
dosel-sombra-01,2026-09-24T15:07:03.602Z,26.67,72.4,6293.9
dosel-sombra-01,2026-09-24T15:22:48.608Z,26.84,72.9,7897.3
dosel-sombra-01,2026-09-24T15:23:33.604Z,27.08,72.1,6883.7
dosel-sombra-01,2026-09-24T15:28:48.611Z,26.8,71.9,6852.3
dosel-sombra-01,2026-09-24T15:29:33.618Z,26.8,72.6,7398.8
dosel-sombra-01,2026-09-24T15:30:18.629Z,27.05,74.2,6185.3
dosel-sombra-01,2026-09-24T15:31:03.61Z,27.5,73,6767.7
dosel-sombra-01,2026-09-24T15:31:48.611Z,27.38,71.7,7067.7
dosel-sombra-01,2026-09-24T15:32:33.607Z,26.94,71.7,6555.6
dosel-sombra-01,2026-09-24T15:33:18.615Z,26.88,71.7,6630.2
dosel-sombra-01,2026-09-24T15:34:48.614Z,26.8,72.8,6828.8
dosel-sombra-01,2026-09-24T15:35:33.621Z,27.52,71.2,6761.6
dosel-sombra-01,2026-09-24T15:36:18.632Z,27.17,72.1,7438.2
dosel-sombra-01,2026-09-24T15:37:03.612Z,27.11,71,8226.6
dosel-sombra-01,2026-09-24T15:37:48.624Z,27.48,71.5,6103
dosel-sombra-01,2026-09-24T15:38:33.628Z,27.34,73.1,8299.1
dosel-sombra-01,2026-09-24T15:46:48.627Z,27.15,72.9,7043.5
dosel-sombra-01,2026-09-24T15:47:33.637Z,27.2,72.3,6325.7
dosel-sombra-01,2026-09-24T15:48:18.631Z,27.45,73,7997
dosel-sombra-01,2026-09-24T15:55:49.066Z,27.59,71.3,7068.5
dosel-sombra-01,2026-09-24T15:56:34.055Z,27.73,71,7390.5
dosel-sombra-01,2026-09-24T15:57:19.065Z,27.44,70.5,7467.6
dosel-sombra-01,2026-09-24T15:58:04.058Z,27.53,72.4,7280.3
dosel-sombra-01,2026-09-24T16:28:49.068Z,27.47,71.7,8670.7
dosel-sombra-01,2026-09-24T18:19:19.999Z,28.57,68.4,7917.2
dosel-sombra-01,2026-09-24T18:20:05.007Z,28.22,68.7,8027.2
dosel-sombra-01,2026-09-24T18:20:49.998Z,28.42,67.9,6818.3
dosel-sombra-01,2026-09-24T18:21:34.99Z,28.36,66.8,6938
dosel-sombra-01,2026-09-24T18:22:19.996Z,28.74,69.6,6565.2
dosel-sombra-01,2026-09-24T18:23:04.993Z,28.47,68.8,6011.3
dosel-sombra-01,2026-09-24T18:47:05.025Z,28.69,67.1,6891.2
dosel-sombra-01,2026-09-24T18:47:50.021Z,28.73,67.5,6150.6
dosel-sombra-01,2026-09-24T18:48:35.008Z,28.56,67.9,5945.3
dosel-sombra-01,2026-09-24T18:49:20.035Z,28.29,67.1,5903.6
dosel-sombra-01,2026-09-24T18:50:05.025Z,28.22,67.9,7647
dosel-sombra-01,2026-09-24T18:50:50.065Z,28.54,67.1,7000.5
dosel-sombra-01,2026-09-24T18:51:35.027Z,28.25,66.9,6272.1
dosel-sombra-01,2026-09-24T18:52:20.034Z,28.66,67.4,7899.2
dosel-sombra-01,2026-09-24T19:23:05.485Z,28.76,68,5189.6
dosel-sombra-01,2026-09-24T19:23:50.49Z,28.38,68.4,6573.7
dosel-sombra-01,2026-09-24T19:29:05.498Z,28.82,67.7,6221.2
dosel-sombra-01,2026-09-24T19:29:50.485Z,28.81,67.6,5887.7
dosel-sombra-01,2026-09-24T19:30:35.495Z,28.25,69.2,5514.2
dosel-sombra-01,2026-09-24T19:38:50.505Z,28.4,68.3,6117.7
dosel-sombra-01,2026-09-24T19:39:35.498Z,28.58,67.2,5972.4
dosel-sombra-01,2026-09-24T19:58:20.936Z,28.19,68.7,4789.5
dosel-sombra-01,2026-09-24T20:04:20.941Z,28.39,68,4872.4
dosel-sombra-01,2026-09-24T20:05:05.946Z,28.22,69.8,5767.8
dosel-sombra-01,2026-09-24T20:05:50.952Z,28.2,68.8,5316.3
dosel-sombra-01,2026-09-24T20:06:35.946Z,28.45,67.8,5728.5
dosel-sombra-01,2026-09-24T20:19:20.955Z,28.25,67.9,4464.5
dosel-sombra-01,2026-09-24T20:20:05.963Z,28.58,69.3,4314
dosel-sombra-01,2026-09-24T20:20:50.954Z,28.58,68.6,4383.7
dosel-sombra-01,2026-09-24T20:21:35.965Z,28.61,69,4221.5
dosel-sombra-01,2026-09-24T20:38:50.966Z,27.91,70.1,4169.8
dosel-sombra-01,2026-09-24T20:39:35.978Z,27.82,68.5,5093.2
dosel-sombra-01,2026-09-24T20:40:20.961Z,28.53,68.8,4028.8
dosel-sombra-01,2026-09-24T20:41:05.971Z,28.14,69.4,4759.5
dosel-sombra-01,2026-09-24T20:41:50.967Z,28.35,69.6,3728.1
dosel-sombra-01,2026-09-24T20:42:36.519Z,28.54,69,3896.5
dosel-sombra-01,2026-09-24T20:43:21.39Z,28.37,69,4772.1
dosel-sombra-01,2026-09-24T22:08:51.866Z,27.34,72.6,1693.2
dosel-sombra-01,2026-09-24T22:32:07.303Z,27.24,74.1,835.3
dosel-sombra-01,2026-09-25T00:07:37.817Z,25.68,78.3,0
dosel-sombra-01,2026-09-25T00:08:22.812Z,25.59,76,0
dosel-sombra-01,2026-09-25T00:24:52.828Z,25.63,78.7,0
dosel-sombra-01,2026-09-25T00:25:37.821Z,25.74,77.8,0
dosel-sombra-01,2026-09-25T00:26:22.836Z,25.46,77.6,0
dosel-sombra-01,2026-09-25T00:54:53.276Z,25.28,80.6,0
dosel-sombra-01,2026-09-25T00:55:38.257Z,24.69,79.5,0
dosel-sombra-01,2026-09-25T00:56:23.254Z,24.76,78.3,0
dosel-sombra-01,2026-09-25T01:04:38.275Z,25.14,80.6,0
dosel-sombra-01,2026-09-25T01:05:23.283Z,25.07,79.9,0
dosel-sombra-01,2026-09-25T01:06:08.263Z,25.17,79.3,0
dosel-sombra-01,2026-09-25T01:06:53.258Z,25.03,79,0
dosel-sombra-01,2026-09-25T01:07:38.268Z,25.06,79.2,0
dosel-sombra-01,2026-09-25T01:08:23.279Z,25.05,80.8,0
dosel-sombra-01,2026-09-25T01:12:53.273Z,25.14,80.1,0
dosel-sombra-01,2026-09-25T01:13:38.265Z,24.88,80.6,0
dosel-sombra-01,2026-09-25T01:21:53.283Z,25.06,79.8,0
dosel-sombra-01,2026-09-25T01:24:08.285Z,24.77,82.1,0
dosel-sombra-01,2026-09-25T01:30:53.289Z,24.54,80.1,0
dosel-sombra-01,2026-09-25T01:48:53.719Z,24,82.9,0
dosel-sombra-01,2026-09-25T01:57:08.726Z,23.98,84,0
dosel-sombra-01,2026-09-25T02:47:24.192Z,23.61,86.5,0
dosel-sombra-01,2026-09-25T02:48:09.189Z,23.57,86.7,0
dosel-sombra-01,2026-09-25T02:54:09.202Z,23.15,86.6,0
dosel-sombra-01,2026-09-25T03:04:39.218Z,23.13,84.8,0
dosel-sombra-01,2026-09-25T03:05:24.21Z,23.2,85.3,0
dosel-sombra-01,2026-09-24T13:43:02.684Z,25.65,77.8,4142.2
dosel-sombra-01,2026-09-24T13:49:47.689Z,25.7,76.9,4607.1
dosel-sombra-01,2026-09-24T13:50:32.682Z,25.65,78.3,4688.3
dosel-sombra-01,2026-09-24T13:51:17.692Z,26.01,78.5,5383.8
dosel-sombra-01,2026-09-24T13:52:02.688Z,26.02,76.8,5206.4
dosel-sombra-01,2026-09-24T14:07:47.697Z,26.15,77.3,4790.6
dosel-sombra-01,2026-09-24T14:08:32.701Z,25.76,75.7,6276.2
dosel-sombra-01,2026-09-24T14:09:17.705Z,26.1,77.9,5695.8
dosel-sombra-01,2026-09-24T14:10:02.702Z,26.19,77.2,5511.5
dosel-sombra-01,2026-09-24T14:10:47.703Z,26.31,75.2,5261.2
dosel-sombra-01,2026-09-24T14:11:32.698Z,25.79,77.5,6369
dosel-sombra-01,2026-09-24T14:12:18.238Z,26.2,77.4,6470.7
dosel-sombra-01,2026-09-24T14:13:03.128Z,26.31,74.8,6507.7
dosel-sombra-01,2026-09-24T14:16:48.127Z,26.26,76.8,5339.5
dosel-sombra-01,2026-09-24T14:17:33.123Z,26.41,77,6022.5
dosel-sombra-01,2026-09-24T14:18:18.122Z,25.86,77.1,5506.8
dosel-sombra-01,2026-09-24T15:10:48.611Z,27.2,73.5,7463.4
dosel-sombra-01,2026-09-24T15:11:33.608Z,26.56,73,5620.2
dosel-sombra-01,2026-09-24T15:12:18.602Z,27.17,73.3,7258.4
dosel-sombra-01,2026-09-24T15:13:03.598Z,27.11,74.5,7745.6
dosel-sombra-01,2026-09-24T15:19:48.597Z,26.87,72,7380.6
dosel-sombra-01,2026-09-24T15:20:33.607Z,27.23,73.7,7495.1
dosel-sombra-01,2026-09-24T15:21:18.606Z,27.01,72.9,7110.2
dosel-sombra-01,2026-09-24T15:22:03.613Z,27.3,71.9,5756.4
dosel-sombra-01,2026-09-24T15:58:49.064Z,27.46,72.6,6915.7
dosel-sombra-01,2026-09-24T16:49:49.522Z,27.57,69,7192.3
dosel-sombra-01,2026-09-24T16:50:34.517Z,28.21,69.1,6826.1
dosel-sombra-01,2026-09-24T16:51:19.512Z,28.01,70,7749.5
dosel-sombra-01,2026-09-24T16:52:04.521Z,28.36,70.6,7951.4
dosel-sombra-01,2026-09-24T16:52:49.516Z,28.3,69.1,6737.9
dosel-sombra-01,2026-09-24T16:53:34.524Z,27.63,69.5,8831.7
dosel-sombra-01,2026-09-24T16:54:19.516Z,28.03,69.1,6947.2
dosel-sombra-01,2026-09-24T16:55:04.541Z,28.27,69.3,8220.3
dosel-sombra-01,2026-09-24T16:55:49.518Z,28.17,69.9,8207.5
dosel-sombra-01,2026-09-24T16:56:34.527Z,28.13,70.2,6611.5
dosel-sombra-01,2026-09-24T16:57:19.525Z,28.18,69.3,7643.4
dosel-sombra-01,2026-09-24T16:58:04.522Z,28.16,70.5,6430.3
dosel-sombra-01,2026-09-24T16:58:49.529Z,27.94,70.9,8586.7
dosel-sombra-01,2026-09-24T17:14:34.517Z,27.86,68.8,8950.2
dosel-sombra-01,2026-09-24T17:15:19.528Z,28.15,68.2,8696.2
dosel-sombra-01,2026-09-24T17:16:04.538Z,28.31,70.4,8307
dosel-sombra-01,2026-09-24T17:16:49.536Z,28.28,70.3,8135.9
dosel-sombra-01,2026-09-24T17:17:34.523Z,28.39,70.2,7088.5
dosel-sombra-01,2026-09-24T17:18:19.533Z,27.82,70.6,7262.7
dosel-sombra-01,2026-09-24T17:24:19.534Z,27.98,68.2,7618
dosel-sombra-01,2026-09-24T17:25:04.537Z,28.57,69.3,6972.5
dosel-sombra-01,2026-09-24T17:25:49.531Z,28.5,68.6,8661.7
dosel-sombra-01,2026-09-24T17:26:34.525Z,28.39,69.1,8716.1
dosel-sombra-01,2026-09-24T17:27:19.534Z,27.95,69.1,7814.1
dosel-sombra-01,2026-09-24T17:28:04.544Z,28.58,70.4,7424.8
dosel-sombra-01,2026-09-24T17:28:49.539Z,27.92,67.8,7810.8
dosel-sombra-01,2026-09-24T19:02:05.555Z,28.4,68.7,6440.7
dosel-sombra-01,2026-09-24T19:02:50.473Z,28.25,69.1,6611.8
dosel-sombra-01,2026-09-24T19:03:35.46Z,28.69,68,7471.5
dosel-sombra-01,2026-09-24T19:20:05.481Z,28.45,69,6892.8
dosel-sombra-01,2026-09-24T19:20:50.479Z,28.65,66.7,6300.8
dosel-sombra-01,2026-09-24T19:21:35.484Z,28.86,69.2,6213.4
dosel-sombra-01,2026-09-24T19:22:20.487Z,28.17,67.9,6030.8
dosel-sombra-01,2026-09-24T20:59:06.404Z,27.8,70,3901.9
dosel-sombra-01,2026-09-24T21:29:51.438Z,27.52,71.3,3007.5
dosel-sombra-01,2026-09-24T21:30:36.434Z,27.43,71.7,2763
dosel-sombra-01,2026-09-24T21:31:21.427Z,27.42,70.7,2849.7
dosel-sombra-01,2026-09-24T21:32:06.436Z,28.12,69.2,2811.2
dosel-sombra-01,2026-09-24T21:50:51.849Z,27.56,71,2508.1
dosel-sombra-01,2026-09-24T21:51:36.873Z,27.68,72.3,2106.6
dosel-sombra-01,2026-09-24T21:52:21.849Z,27.71,70.8,2094.3
dosel-sombra-01,2026-09-24T21:53:06.861Z,27.59,70.4,2050.3
dosel-sombra-01,2026-09-24T21:59:06.864Z,27.44,72.5,2122.3
dosel-sombra-01,2026-09-24T21:59:51.878Z,27.1,71.8,2026.1
dosel-sombra-01,2026-09-24T22:00:36.861Z,27.4,71.4,1892.1
dosel-sombra-01,2026-09-24T22:14:06.878Z,27.03,72.3,1620.3
dosel-sombra-01,2026-09-24T22:32:52.314Z,27.1,72.2,806
dosel-sombra-01,2026-09-24T22:33:37.319Z,26.81,73.7,806.8
dosel-sombra-01,2026-09-24T22:34:22.308Z,26.85,72.9,896.6
dosel-sombra-01,2026-09-24T22:49:22.314Z,26.7,72.8,380.4
dosel-sombra-01,2026-09-24T22:50:07.318Z,26.79,74.2,304
dosel-sombra-01,2026-09-24T22:50:52.338Z,26.89,73.5,341.1
dosel-sombra-01,2026-09-24T22:51:37.334Z,26.71,72.6,274.7
dosel-sombra-01,2026-09-24T22:52:22.316Z,26.98,72.4,275.7
dosel-sombra-01,2026-09-24T22:53:07.332Z,27.06,74.1,216.7
dosel-sombra-01,2026-09-24T22:53:52.324Z,27.08,74.5,269.8
dosel-sombra-01,2026-09-24T23:01:22.333Z,26.62,74.9,0
dosel-sombra-01,2026-09-24T23:02:07.329Z,26.52,73.6,0
dosel-sombra-01,2026-09-24T23:02:52.329Z,26.63,72.7,0
dosel-sombra-01,2026-09-24T23:03:37.336Z,26.62,74.9,0
dosel-sombra-01,2026-09-24T23:08:52.342Z,26.76,73.9,0
dosel-sombra-01,2026-09-24T23:57:07.802Z,25.92,76.8,0
dosel-sombra-01,2026-09-25T00:19:37.835Z,25.79,79.2,0
dosel-sombra-01,2026-09-25T00:20:22.827Z,25.66,77.1,0
dosel-sombra-01,2026-09-25T00:21:07.83Z,25.87,79.3,0
dosel-sombra-01,2026-09-25T01:00:53.256Z,24.78,79.4,0
dosel-sombra-01,2026-09-25T01:01:38.268Z,24.88,79.1,0
dosel-sombra-01,2026-09-25T01:09:53.282Z,24.6,80,0
dosel-sombra-01,2026-09-25T01:10:38.282Z,24.76,79.6,0
dosel-sombra-01,2026-09-25T01:11:23.265Z,24.77,79.3,0
dosel-sombra-01,2026-09-25T01:12:08.279Z,24.49,81.9,0
dosel-sombra-01,2026-09-25T01:24:53.295Z,24.37,81.3,0
dosel-sombra-01,2026-09-25T01:25:38.285Z,24.59,82.5,0
dosel-sombra-01,2026-09-25T01:26:23.3Z,24.9,80.2,0
dosel-sombra-01,2026-09-25T01:27:08.281Z,24.3,82.6,0
dosel-sombra-01,2026-09-25T01:27:53.294Z,24.83,80.8,0
dosel-sombra-01,2026-09-25T01:28:38.304Z,24.44,82.5,0
